Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Tenure,Total_Amount_Spent,Total_Num_Purchases,Total_Acp_Cmp,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
0.49944917126727956,0.0,0.5,0.020202020202020204,0.6584058941728064,0.38190954773869346,0.10666666666666666,0.694980694980695,0.5247148288973384,0.07458563535911603,0.06666666666666667,0.2222222222222222,0.10714285714285714,0.3076923076923077,0.35000000000000003,0,0,1,0,0,0.0,0,0.6071428571428571,0.7725321888412016,0.6281746031746032,0.3181818181818182,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0
0.16703492316405982,0.5,0.0,0.5757575757575758,0.007367716008037508,0.01507537688442211,0.012753623188405797,0.007722007722007722,0.0076045627376425855,0.016574585635359115,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.30000000000000004,0,0,0,0,0,0.0,0,0.25,0.5393419170243203,0.01626984126984127,0.1590909090909091,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.27452432671301513,0.5,0.5,0.888888888888889,0.14400535833891492,0.06532663316582915,0.050434782608695654,0.06563706563706564,0.06463878326996197,0.06629834254143646,0.3333333333333333,0.2222222222222222,0.07142857142857142,0.38461538461538464,0.35000000000000003,0,0,0,0,0,0.0,0,0.3928571428571428,0.4835479256080114,0.14603174603174604,0.4090909090909091,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.21925473183665592,0.5,0.5,0.43434343434343436,0.06697923643670461,0.010050251256281407,0.00927536231884058,0.007722007722007722,0.0038022813688212928,0.0856353591160221,0.26666666666666666,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.45,0,0,0,0,0,0.0,1,0.7678571428571428,0.9456366237482116,0.058333333333333334,0.25,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3543104682355431,0.0,0.5,0.25252525252525254,0.6443402545210984,0.06030150753768844,0.11246376811594203,0.06177606177606178,0.09125475285171103,0.03314917127071823,0.26666666666666666,0.25925925925925924,0.2857142857142857,1.0,0.30000000000000004,0,0,1,0,0,0.0,0,0.7142857142857142,0.9256080114449212,0.48214285714285715,0.7272727272727273,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3745324179825353,0.0,0.5,0.020202020202020204,0.11185532484929671,0.0,0.024927536231884057,0.02316602316602317,0.0076045627376425855,0.03591160220994475,0.13333333333333333,0.14814814814814814,0.07142857142857142,0.3076923076923077,0.25,0,0,0,0,0,0.0,0,0.375,0.20743919885550785,0.08968253968253967,0.2727272727272727,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.13628187493386942,0.5,0.0,0.8484848484848485,0.01808439383791025,0.010050251256281407,0.008115942028985508,0.0,0.0,0.0,0.2,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.25,0,0,0,0,0,0.0,0,0.4642857142857143,0.05150214592274677,0.015079365079365078,0.2272727272727273,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2554289306453721,0.0,0.5,0.15151515151515152,0.04755525787006028,0.0,0.007536231884057971,0.011583011583011584,0.0038022813688212928,0.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.3076923076923077,0.2,0,0,0,0,0,0.0,0,0.6071428571428571,0.3719599427753934,0.03293650793650794,0.18181818181818182,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1929269856286605,0.0,0.0,0.38383838383838387,0.11185532484929671,0.06532663316582915,0.10434782608695652,0.33204633204633205,0.049429657794676805,0.19337016574585636,0.13333333333333333,0.25925925925925924,0.10714285714285714,0.38461538461538464,0.4,0,0,0,0,0,0.0,0,0.5535714285714286,0.9585121602288983,0.20793650793650795,0.38636363636363635,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3881942153646984,0.0,0.5,0.9393939393939394,0.34092431346282653,0.0,0.01565217391304348,0.0,0.0,0.027624309392265192,0.06666666666666667,0.2962962962962963,0.10714285714285714,0.46153846153846156,0.35000000000000003,0,1,0,0,0,0.0,0,0.5714285714285714,0.4177396280400572,0.2146825396825397,0.4090909090909091,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0
0.307536706355381,0.0,0.0,0.9696969696969697,0.09645010046885465,0.0,0.004057971014492754,0.0,0.0,0.016574585635359115,0.06666666666666667,0.1111111111111111,0.03571428571428571,0.3076923076923077,0.25,0,0,0,0,0,0.0,0,1.0,0.5092989985693848,0.06031746031746032,0.20454545454545456,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2673791133213417,0.5,0.5,0.8282828282828284,0.01205626255860683,0.0,0.002898550724637681,0.0,0.0,0.03038674033149171,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.35000000000000003,1,0,0,0,0,0.0,0,0.8035714285714286,0.24320457796852643,0.011507936507936509,0.13636363636363635,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0
0.30630434376692167,0.0,0.5,0.494949494949495,0.020763563295378432,0.0,0.004057971014492754,0.007722007722007722,0.0,0.016574585635359115,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.25,0,0,0,0,0,0.0,0,0.7142857142857142,0.5336194563662373,0.01626984126984127,0.11363636363636365,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.46610691679062904,0.0,0.0,0.6464646464646465,0.5016744809109176,0.20100502512562815,0.17043478260869566,0.4671814671814672,0.6083650190114068,0.4060773480662983,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.38461538461538464,0.05,0,0,0,0,0,0.0,0,0.375,0.8140200286123032,0.5976190476190476,0.25,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3280200663484101,1.0,0.5,0.37373737373737376,0.022103148024112524,0.0,0.002898550724637681,0.0,0.0,0.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.2,0,0,0,0,0,0.0,0,0.8214285714285714,0.5951359084406294,0.013095238095238096,0.11363636363636365,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3920095601461408,0.5,0.0,0.11111111111111112,0.12056262558606831,0.30150753768844224,0.13971014492753622,0.0501930501930502,0.20532319391634982,0.14917127071823205,0.13333333333333333,0.18518518518518517,0.17857142857142855,0.5384615384615385,0.2,0,0,0,0,0,0.0,1,0.4642857142857143,0.2031473533619456,0.23690476190476192,0.4318181818181818,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5705838784566837,0.5,1.0,0.9797979797979799,0.8566644340254521,0.07537688442211056,0.1663768115942029,0.07722007722007722,0.0,0.04143646408839779,0.2,0.1111111111111111,0.14285714285714285,0.5384615384615385,0.25,0,1,1,0,0,0.0,0,0.75,0.5979971387696709,0.6392857142857143,0.38636363636363635,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4498372410015747,0.0,0.0,0.05050505050505051,0.5251172136637642,0.24120603015075376,0.32463768115942027,0.16216216216216217,0.6692015209125475,0.13259668508287292,0.06666666666666667,0.14814814814814814,0.21428571428571427,0.3076923076923077,0.15000000000000002,0,0,1,1,0,0.0,1,0.1607142857142857,0.17882689556509296,0.655952380952381,0.34090909090909094,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5006628616953076,0.0,0.0,0.13131313131313133,0.6851975887474883,0.46733668341708545,0.3773913043478261,0.1891891891891892,0.20912547528517111,0.1022099447513812,0.06666666666666667,0.18518518518518517,0.21428571428571427,0.5384615384615385,0.1,0,0,0,0,0,0.0,0,0.3214285714285714,0.30901287553648066,0.7551587301587301,0.4318181818181818,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2640803649784959,0.5,0.0,0.8585858585858587,0.11185532484929671,0.010050251256281407,0.035942028985507246,0.09266409266409267,0.049429657794676805,0.019337016574585635,0.26666666666666666,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.25,0,0,0,0,0,0.0,0,0.4642857142857143,0.017167381974248924,0.10714285714285715,0.34090909090909094,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1056284115593121,0.5,0.5,0.9595959595959597,0.008037508372404554,0.020100502512562814,0.0011594202898550724,0.03861003861003861,0.022813688212927757,0.027624309392265192,0.26666666666666666,0.07407407407407407,0.0,0.3076923076923077,0.25,0,0,0,0,0,0.0,0,0.5714285714285714,0.5579399141630901,0.015476190476190477,0.2272727272727273,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.39882489870352966,0.5,0.5,0.010101010101010102,0.10381781647689216,0.035175879396984924,0.0463768115942029,0.0501930501930502,0.026615969581749048,0.027624309392265192,0.2,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.30000000000000004,0,0,0,0,0,0.0,0,0.4464285714285714,0.04291845493562231,0.10595238095238096,0.3181818181818182,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3772087609776743,0.0,0.5,0.8787878787878789,0.16275954454119224,0.6582914572864321,0.12579710144927536,0.3281853281853282,0.022813688212927757,0.0718232044198895,0.13333333333333333,0.1111111111111111,0.10714285714285714,1.0,0.1,0,0,0,0,0,0.0,0,0.7857142857142856,0.5751072961373389,0.278968253968254,0.4772727272727273,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.21936676479924314,0.5,0.0,0.5050505050505051,0.006697923643670462,0.03015075376884422,0.006376811594202898,0.0,0.015209125475285171,0.0055248618784530384,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0.0,0,0.3214285714285714,0.2618025751072961,0.011111111111111112,0.11363636363636365,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25415299968257327,0.0,0.5,0.2828282828282829,0.21701272605492297,0.24120603015075376,0.10782608695652174,0.15057915057915058,0.06844106463878327,0.5469613259668508,0.4,0.2222222222222222,0.2857142857142857,0.3076923076923077,0.35000000000000003,1,0,0,0,0,0.0,1,0.5,0.7768240343347639,0.32063492063492066,0.5454545454545454,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0
0.09387739859460871,0.0,0.0,0.494949494949495,0.0026791694574681848,0.04020100502512563,0.006376811594202898,0.04633204633204634,0.0076045627376425855,0.03591160220994475,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,1,0,0,0,0,0.0,0,0.8214285714285714,0.4935622317596566,0.017857142857142856,0.13636363636363635,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33419432739766103,0.0,0.5,0.06060606060606061,0.3094440723375753,0.3065326633165829,0.10666666666666666,0.03861003861003861,0.20152091254752852,0.29558011049723754,0.26666666666666666,0.25925925925925924,0.17857142857142855,0.6923076923076923,0.30000000000000004,1,0,0,0,0,0.0,1,0.3571428571428571,0.8311874105865521,0.346031746031746,0.5681818181818182,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0
0.22397878842575014,0.0,0.5,0.04040404040404041,0.06496985934360348,0.005025125628140704,0.023768115942028985,0.02316602316602317,0.0076045627376425855,0.11325966850828728,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0.0,0,0.7678571428571428,0.09871244635193131,0.07261904761904761,0.2272727272727273,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1789228653052587,0.5,0.0,0.16161616161616163,0.03148024112525117,0.005025125628140704,0.003478260869565217,0.0,0.0,0.03314917127071823,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.30000000000000004,0,0,0,0,0,0.0,0,0.2142857142857143,0.2260371959942775,0.024206349206349207,0.13636363636363635,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.38022742691405204,0.0,0.0,0.5151515151515152,0.2665773610180844,0.3065326633165829,0.15362318840579708,0.5328185328185329,0.23193916349809887,0.1464088397790055,0.06666666666666667,0.1111111111111111,0.14285714285714285,0.46153846153846156,0.05,0,0,0,0,0,0.0,0,0.75,0.5922746781115878,0.38531746031746034,0.3181818181818182,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0
